212, 174
206, 167
195, 157
181, 150
172, 148
158, 148
151, 150
147, 153
145, 157
145, 163
146, 166
148, 167
152, 166
152, 161
153, 158
152, 161
152, 166
154, 168
159, 168
161, 167
161, 159
162, 157
161, 159
161, 167
164, 168
168, 168
170, 167
170, 161
171, 159
170, 161
170, 167
172, 168
177, 168
179, 166
180, 162
179, 166
180, 169
182, 174
186, 178
191, 183
196, 187
205, 193
212, 196
221, 196
225, 191
227, 184
226, 175
222, 167
216, 158
211, 151
206, 154
198, 157
195, 157
